20.55; 3.24
21.60; 3.24
22.70; 3.19
23.86; 3.08
25.07; 2.93
26.35; 2.71
27.70; 2.45
29.11; 2.15
30.60; 1.83
32.16; 1.50
33.80; 1.18
35.52; 0.91
37.34; 0.77
39.24; 0.82
41.24; 1.09
43.35; 1.57
45.56; 2.15
47.88; 2.64
50.33; 2.91
52.90; 2.84
55.59; 2.48
58.43; 2.00
61.41; 1.85
64.40; 2.23
67.23; 2.91
70.34; 3.59
73.93; 4.04
77.70; 4.12
81.67; 4.00
85.83; 3.76
90.21; 3.36
94.60; 2.73
99.20; 2.07
104.27; 1.49
109.59; 0.88
115.18; 0.18
121.05; -0.38
127.23; -0.90
133.72; -1.35
140.55; -1.68
147.72; -2.02
155.26; -2.32
163.18; -2.66
171.50; -2.89
180.25; -3.10
189.45; -3.21
199.12; -3.28
209.28; -3.27
219.96; -3.23
231.18; -3.74
242.98; -3.82
255.37; -3.70
268.40; -3.63
282.10; -3.63
296.49; -3.76
311.62; -3.73
327.52; -3.48
344.23; -3.14
361.80; -2.69
380.26; -2.14
399.66; -1.53
420.05; -0.95
441.49; -0.44
464.02; 0.02
487.69; 0.40
512.58; 0.71
538.73; 0.95
566.22; 1.16
595.11; 1.36
625.47; 1.62
657.39; 1.95
690.93; 2.30
726.19; 2.60
763.24; 2.79
802.19; 2.90
843.12; 2.91
886.14; 2.88
931.35; 2.83
978.87; 2.79
1028.82; 2.78
1081.32; 2.75
1136.49; 2.58
1194.48; 2.88
1255.43; 3.20
1319.48; 3.43
1386.81; 3.95
1457.57; 4.41
1531.94; 4.76
1610.11; 5.21
1692.27; 5.81
1778.61; 6.10
1869.37; 6.16
1964.75; 6.01
2065.00; 5.76
2170.37; 5.46
2281.11; 5.31
2397.51; 5.08
2519.84; 4.61
2648.41; 4.16
2777.26; 4.19
2873.11; 5.04
2979.00; 5.85
3131.00; 5.50
3261.12; 5.87
3392.04; 6.71
3508.58; 6.65
3592.64; 5.87
3643.38; 5.18
3758.91; 4.42
3887.89; 4.83
3943.57; 5.53
3997.46; 6.25
4144.79; 6.66
4356.27; 6.74
4578.55; 6.88
4812.17; 7.52
5012.15; 7.13
5220.45; 6.44
5486.82; 6.41
5701.93; 7.21
5872.09; 7.92
5974.82; 8.56
6088.52; 9.34
6312.92; 9.81
6590.16; 9.53
6786.83; 8.86
6942.10; 8.18
7079.54; 7.25
7197.96; 6.38
7279.84; 5.61
7346.01; 4.90
7523.52; 4.19
7562.60; 3.49
7755.84; 4.45
7808.65; 5.25
7861.83; 6.12
7944.06; 6.82
8023.52; 7.68
8127.03; 8.49
8384.50; 8.97
8586.92; 8.01
8684.59; 7.15
8737.14; 6.39
8816.55; 5.57
8896.69; 4.74
9008.75; 3.94
9158.74; 3.09
9528.58; 2.35
9879.76; 1.93
10014.77; 1.21
10114.95; 0.35
10170.01; -0.44
10220.75; -1.19
10267.09; -1.88
10299.66; -2.72
10337.01; -3.35
10457.96; -4.08
10478.26; -7.04
10483.53; -5.59
10488.80; -6.39
10587.86; -4.81
10899.61; -3.45
11264.87; -2.80
11706.50; -3.31
11939.55; -4.17
12083.17; -4.99
12220.61; -5.75
12443.77; -6.43
12500.20; -6.97
12794.45; -5.34
12873.25; -4.53
13011.27; -3.70
13118.22; -2.80
13227.48; -1.97
13560.75; -0.79
13606.84; -1.29
13981.25; -1.92
14092.39; -2.68
14177.65; -3.42
14306.52; -4.22
14436.55; -5.02
14611.78; -5.79
14724.59; -6.54
14833.80; -7.29
15098.99; -8.15
15328.42; -8.73
15701.59; -7.49
15969.73; -6.65
16343.02; -6.20
16735.84; -7.21
16895.60; -7.98
17274.33; -8.76
17698.11; -9.76
17886.70; -10.72
17984.07; -11.52
18091.32; -12.52
18238.07; -13.52
18386.01; -14.54
18478.93; -15.46
18637.26; -16.30
18731.45; -17.28
18910.26; -18.11
19082.14; -18.64
19386.70; -19.96
