20.58; 9.67
21.63; 9.91
22.74; 9.98
23.90; 9.97
25.12; 10.00
26.40; 10.02
27.75; 9.96
29.17; 9.86
30.65; 9.73
32.22; 9.60
33.86; 9.45
35.59; 9.28
37.41; 9.11
39.32; 8.92
41.32; 8.72
43.43; 8.52
45.65; 8.30
47.98; 8.07
50.42; 7.82
53.00; 7.57
55.70; 7.31
58.54; 7.06
61.53; 6.83
64.67; 6.59
67.97; 6.34
71.43; 6.08
75.08; 5.82
78.91; 5.57
82.93; 5.33
87.17; 5.08
91.61; 4.83
96.29; 4.58
101.20; 4.33
106.36; 4.10
111.79; 3.86
117.49; 3.61
123.49; 3.37
129.79; 3.12
136.41; 2.87
143.37; 2.60
150.68; 2.32
158.37; 2.08
166.45; 1.92
174.95; 1.85
183.88; 1.78
193.27; 1.74
203.13; 1.63
213.50; 1.53
224.40; 1.42
235.85; 1.29
247.89; 1.17
260.54; 1.05
273.84; 0.95
287.82; 0.85
302.51; 0.74
317.95; 0.61
334.18; 0.46
351.23; 0.30
369.15; 0.11
387.99; -0.11
407.78; -0.37
428.59; -0.62
450.46; -0.85
473.44; -1.06
497.60; -1.21
523.01; -1.20
549.73; -0.95
577.83; -0.61
607.36; -0.22
638.40; 0.08
671.02; 0.34
705.31; 0.59
741.34; 0.81
779.21; 0.99
819.01; 1.14
860.85; 1.34
904.84; 1.59
951.08; 1.88
999.68; 2.21
1050.77; 2.56
1104.47; 2.88
1160.91; 3.16
1220.24; 3.48
1282.61; 3.83
1348.16; 4.20
1417.07; 4.57
1489.50; 4.97
1565.65; 5.39
1645.68; 5.81
1729.81; 6.25
1818.26; 6.72
1911.22; 7.18
2008.93; 7.63
2111.63; 8.08
2219.57; 8.48
2333.00; 8.81
2452.18; 9.00
2577.40; 9.03
2708.94; 8.90
2847.15; 8.66
2992.39; 8.34
3144.98; 7.92
3305.32; 7.42
3473.81; 6.86
3650.86; 6.25
3836.92; 5.64
4032.49; 5.04
4238.05; 4.50
4454.12; 4.02
4681.26; 3.60
4920.02; 3.24
5171.01; 2.95
5434.86; 2.73
5712.27; 2.63
5963.55; 2.94
6142.23; 3.63
6269.28; 4.35
6384.54; 5.13
6501.92; 5.90
6636.41; 6.62
6881.65; 7.13
7167.37; 6.69
7380.63; 5.95
7565.97; 5.26
7773.52; 4.57
8095.92; 3.83
8509.13; 3.70
8823.77; 4.37
9006.27; 5.08
9192.61; 5.83
9532.58; 6.54
9905.95; 6.12
10131.68; 5.40
10315.86; 4.74
10527.12; 4.05
10791.45; 3.35
11213.67; 2.65
11786.08; 2.57
12221.91; 3.24
12503.06; 4.01
12652.19; 4.62
12820.77; 5.38
12997.65; 6.24
13176.90; 7.05
13633.72; 7.96
14071.13; 7.19
14229.88; 6.50
14446.09; 5.66
14986.90; 4.89
15681.57; 5.17
16074.67; 4.19
16255.63; 3.32
16364.22; 2.39
16510.45; 1.28
16650.31; 0.11
16750.30; -0.77
16843.47; -1.56
16918.36; -2.20
16993.58; -2.84
17069.13; -3.48
17175.53; -4.35
17278.75; -5.19
17405.95; -6.14
17510.76; -6.90
17688.06; -7.69
17887.09; -8.59
18418.82; -9.52
19359.70; -9.35
19937.14; -9.59
