20.42; -1.23
21.46; -1.02
22.56; -0.83
23.71; -0.64
24.92; -0.45
26.19; -0.30
27.53; -0.18
28.93; -0.10
30.41; -0.04
31.96; -0.02
33.60; -0.01
35.31; 0.11
37.11; 0.24
39.01; 0.33
41.00; 0.62
43.09; 0.81
45.29; 0.86
47.60; 0.87
50.03; 0.88
52.59; 0.98
55.27; 1.10
58.10; 1.14
61.06; 1.24
64.18; 1.37
67.45; 1.49
70.90; 1.58
74.52; 1.58
78.32; 1.49
82.32; 1.35
86.52; 1.25
90.94; 1.20
95.58; 1.13
100.46; 1.03
105.59; 0.91
110.98; 0.79
116.65; 0.69
122.60; 0.64
128.86; 0.60
135.44; 0.57
142.35; 0.52
149.62; 0.45
157.26; 0.37
165.29; 0.27
173.72; 0.14
182.59; 0.08
191.91; 0.07
201.71; 0.12
212.01; 0.20
222.83; 0.30
234.21; 0.36
246.16; 0.38
258.73; 0.32
271.94; 0.18
285.82; 0.13
300.41; 0.25
315.75; 0.37
331.87; 0.33
348.81; 0.02
366.62; -0.36
385.33; -0.46
405.01; -0.37
425.68; -0.38
447.41; -0.31
470.25; -0.05
494.26; 0.18
519.49; 0.33
546.01; 0.38
573.89; 0.22
603.18; 0.01
633.98; 0.21
666.34; 0.53
700.36; 0.93
736.11; 1.43
773.69; 1.77
813.19; 1.66
854.70; 1.78
898.34; 2.15
944.20; 2.42
992.40; 2.17
1043.06; 2.24
1096.31; 2.19
1152.28; 1.91
1197.48; 1.28
1227.66; 0.56
1272.93; -0.02
1337.92; 0.12
1396.70; -0.23
1458.07; -0.84
1532.51; -0.70
1610.74; -0.61
1677.71; -0.19
1727.81; 0.47
1795.58; 1.09
1882.98; 1.51
1956.84; 2.25
2015.27; 2.90
2070.75; 3.58
2127.76; 4.32
2186.33; 5.05
2251.62; 5.79
2329.37; 6.46
2398.92; 7.16
2453.83; 7.89
2510.00; 8.58
2573.27; 9.25
2638.13; 9.99
2704.63; 10.74
2779.09; 11.39
2849.15; 12.06
2920.97; 12.80
3035.54; 13.40
3190.51; 13.71
3353.39; 13.51
3516.61; 12.95
3671.12; 12.34
3823.77; 11.58
4000.82; 11.09
4157.75; 10.61
4262.56; 9.85
4419.74; 9.16
4582.71; 9.48
4687.61; 10.16
4798.53; 10.88
4882.52; 11.67
5062.56; 12.29
5249.24; 11.66
5353.21; 10.75
5442.80; 9.91
5551.66; 9.16
5726.42; 8.99
5851.61; 9.84
5931.61; 10.72
6012.70; 11.55
6098.85; 12.32
6291.12; 13.25
6523.10; 12.97
6657.33; 12.32
6794.32; 11.60
6997.19; 10.85
7304.64; 10.61
7625.59; 11.15
7906.78; 11.82
8254.20; 12.10
8535.36; 11.27
8636.40; 10.65
8754.47; 9.97
8874.16; 9.28
8995.49; 8.58
9118.47; 7.84
9243.14; 7.01
9352.56; 6.16
9476.14; 5.31
9695.48; 4.36
9881.32; 3.99
10118.95; 4.89
10257.29; 5.64
10572.76; 6.29
10866.67; 5.55
10953.09; 4.85
11019.39; 4.03
11097.81; 3.14
11148.16; 2.27
11243.72; 1.40
11305.69; 0.45
11356.98; -0.23
11408.50; -0.94
11460.26; -1.65
11601.18; -2.35
11749.14; -3.90
11749.14; -4.39
11784.65; -3.13
12072.60; -2.59
12119.53; -1.64
12219.21; -0.70
12321.03; 0.13
12461.24; 0.88
12608.76; 1.56
13038.25; 2.19
13703.86; 1.62
14403.45; 1.31
14857.52; 0.37
15070.39; -0.48
15248.79; -1.33
15475.27; -2.22
15792.01; -2.97
16158.37; -3.73
16349.65; -4.46
16513.28; -5.34
16603.22; -6.05
16761.79; -6.97
16863.26; -7.97
16965.34; -8.83
17060.31; -9.79
17210.26; -10.64
17277.91; -11.46
17419.25; -12.22
17644.09; -12.97
18030.17; -13.56
18433.25; -12.35
18643.02; -11.27
18770.03; -10.38
18983.64; -9.61
19286.78; -8.83
19772.96; -8.50
