20.43; 9.84
21.48; 9.95
22.57; 10.02
23.73; 10.06
24.94; 10.14
26.21; 10.12
27.55; 10.05
28.96; 9.93
30.44; 9.77
31.99; 9.51
33.63; 9.17
35.34; 8.71
37.15; 8.17
39.04; 7.61
41.03; 7.09
43.13; 6.86
45.33; 6.69
47.64; 6.44
50.08; 6.14
52.63; 5.98
55.32; 5.89
58.15; 5.84
61.12; 5.77
64.24; 5.65
67.52; 5.49
70.97; 5.24
74.59; 4.93
78.40; 4.58
82.40; 4.31
86.61; 4.14
91.03; 4.01
95.68; 3.83
100.57; 3.57
105.70; 3.23
111.10; 2.84
116.77; 2.41
122.72; 1.93
128.99; 1.42
135.57; 0.93
142.48; 0.49
149.76; 0.07
157.40; -0.30
165.43; -0.61
173.88; -0.88
182.76; -1.08
192.09; -1.21
201.91; -1.31
212.22; -1.35
223.06; -1.33
234.46; -1.32
246.44; -1.33
259.03; -1.35
272.27; -1.39
286.18; -1.41
300.80; -1.36
316.18; -1.27
332.34; -1.13
349.32; -1.00
367.18; -0.90
385.94; -0.95
405.65; -1.06
426.37; -1.18
448.15; -1.26
471.05; -1.26
495.12; -1.22
520.43; -1.06
547.04; -0.75
575.02; -0.42
604.43; -0.10
635.34; 0.20
667.82; 0.46
701.97; 0.69
737.86; 0.92
775.59; 1.20
815.26; 1.57
856.96; 1.90
900.77; 2.10
946.85; 2.49
995.31; 3.06
1046.24; 3.58
1099.76; 4.00
1156.00; 4.27
1215.08; 4.35
1277.14; 4.22
1342.33; 3.87
1410.81; 3.36
1482.78; 2.80
1558.41; 2.23
1637.92; 1.70
1721.50; 1.25
1809.37; 0.92
1901.81; 0.88
1990.08; 1.36
2054.41; 2.06
2106.45; 2.77
2141.72; 3.48
2178.28; 4.20
2211.18; 4.95
2250.42; 5.75
2290.35; 6.57
2323.43; 7.30
2355.45; 7.97
2387.91; 8.64
2422.39; 9.36
2469.11; 10.18
2506.18; 10.92
2551.12; 11.64
2609.82; 12.35
2712.49; 12.91
2851.01; 12.71
2996.58; 12.47
3149.77; 12.66
3310.66; 12.55
3479.85; 12.63
3608.68; 13.41
3691.75; 14.16
3776.74; 14.93
3881.19; 15.64
4042.90; 15.98
4191.78; 15.43
4277.71; 14.76
4353.50; 14.03
4414.66; 13.37
4494.92; 12.64
4576.64; 11.91
4666.22; 11.24
4776.97; 10.53
4952.80; 9.86
5205.81; 9.79
5435.11; 10.26
5610.78; 10.96
5739.87; 11.63
5845.36; 12.27
5952.81; 12.94
6062.27; 13.64
6201.77; 14.35
6445.43; 14.55
6667.39; 13.72
6788.62; 13.00
6890.22; 12.33
7053.69; 11.56
7313.26; 10.84
7686.83; 10.75
8079.79; 10.92
8492.62; 10.92
8845.44; 10.45
9129.58; 9.79
9380.30; 9.16
9572.64; 8.53
9739.15; 7.68
9901.09; 6.84
10035.48; 6.07
10148.72; 5.33
10244.75; 4.65
10395.81; 3.83
10564.16; 3.01
10833.09; 2.30
11049.99; 1.53
11179.80; 0.83
11310.98; 0.04
11454.05; -0.77
11562.20; -1.59
11671.47; -2.35
11843.54; -3.20
12114.42; -4.03
12530.47; -4.18
12776.42; -3.41
12946.90; -2.58
13119.72; -1.71
13246.55; -0.96
13398.85; -0.21
13645.43; 0.60
14005.00; 1.05
14309.06; 0.05
14366.05; -0.68
14501.50; -1.59
14565.60; -2.43
14630.39; -3.08
14695.39; -3.76
14760.62; -4.48
14826.13; -5.19
14891.95; -5.90
14951.15; -6.68
15333.60; -7.46
16143.38; -6.60
16625.30; -7.58
16772.41; -8.59
16889.76; -9.47
16964.35; -10.34
17107.73; -11.23
17199.82; -12.16
17268.26; -12.91
17414.27; -13.78
17706.25; -15.18
17901.01; -14.71
18705.92; -13.69
18743.35; -13.11
19257.22; -14.05
19316.28; -14.82
19419.58; -15.54
19602.68; -16.45
19689.33; -17.30
19776.96; -17.93
19864.91; -18.58
19908.18; -19.21
