20.36; 4.09
21.40; 4.37
22.50; 4.60
23.65; 4.77
24.85; 4.93
26.12; 5.14
27.46; 5.39
28.86; 5.57
30.33; 5.71
31.88; 5.85
33.51; 5.97
35.22; 6.00
37.02; 6.01
38.92; 6.13
40.90; 6.29
42.99; 6.33
45.19; 6.29
47.50; 6.13
49.92; 5.94
52.47; 5.94
55.15; 5.80
57.71; 5.23
59.84; 4.58
61.62; 3.87
63.18; 3.06
64.63; 2.29
66.11; 1.57
67.93; 0.90
70.75; 0.48
73.36; 0.99
74.87; 1.69
76.24; 2.41
77.81; 3.13
79.77; 3.84
81.97; 4.50
84.61; 5.16
88.33; 5.76
92.84; 6.21
97.59; 6.48
102.57; 6.47
107.81; 6.35
113.32; 6.20
119.11; 5.94
125.19; 5.58
131.58; 5.17
138.30; 4.66
145.04; 4.05
151.76; 3.40
158.43; 2.75
165.02; 2.10
171.50; 1.42
177.83; 0.74
183.97; 0.08
189.47; -0.57
194.25; -1.25
201.41; -1.94
211.70; -2.17
222.51; -2.39
233.88; -2.48
245.83; -2.33
258.38; -1.99
271.58; -1.70
285.45; -1.44
300.03; -1.21
315.36; -1.02
331.47; -0.89
348.40; -0.75
366.19; -0.59
384.90; -0.35
404.56; 0.02
425.22; 0.53
446.94; 1.05
469.77; 1.39
493.77; 1.56
518.99; 1.61
545.50; 1.60
573.36; 1.52
602.65; 1.45
633.43; 1.46
665.79; 1.49
699.80; 1.52
733.88; 1.15
769.62; 0.61
808.93; 0.59
850.25; 0.78
893.68; 0.96
939.33; 1.12
987.31; 1.26
1037.74; 1.41
1090.74; 1.53
1146.46; 1.69
1205.02; 1.79
1266.57; 1.74
1331.26; 1.65
1399.26; 1.64
1470.74; 1.78
1545.86; 2.14
1624.82; 2.66
1707.82; 3.21
1786.94; 3.79
1857.07; 4.42
1925.59; 5.10
1996.63; 5.79
2074.99; 6.48
2156.43; 7.16
2235.99; 7.80
2334.29; 8.46
2453.52; 9.00
2578.85; 9.47
2710.57; 9.80
2849.02; 9.97
2994.55; 10.02
3147.51; 10.02
3308.28; 9.94
3477.26; 9.70
3654.88; 9.23
3841.57; 8.70
4019.55; 8.91
4177.30; 9.63
4360.94; 10.24
4583.70; 10.32
4796.06; 9.76
5018.26; 9.34
5194.58; 10.06
5274.59; 11.00
5350.20; 11.79
5456.82; 12.64
5670.98; 12.88
5880.21; 12.27
5983.83; 11.50
6055.88; 10.80
6110.98; 10.12
6148.00; 9.38
6236.80; 8.51
6359.04; 7.87
6540.55; 9.05
6640.75; 10.03
6735.94; 10.94
6828.09; 11.74
6908.96; 12.52
7011.63; 13.38
7099.28; 14.29
7189.87; 15.05
7261.87; 15.87
7369.78; 16.74
7475.43; 17.63
7577.69; 18.38
7675.55; 19.05
7821.76; 19.78
8641.23; 19.69
8719.85; 18.99
8819.14; 18.22
8899.39; 17.49
8953.29; 16.75
9034.75; 15.95
9116.96; 15.15
9199.91; 14.38
9283.62; 13.60
9396.42; 12.83
9469.04; 12.05
9539.34; 11.34
9655.25; 10.56
9743.10; 9.86
9831.75; 9.17
10075.16; 8.41
10163.76; 8.07
10444.86; 9.21
10570.62; 9.98
10935.84; 10.44
11280.78; 9.52
11442.49; 8.75
11599.01; 7.96
11757.68; 7.20
12081.55; 6.52
12519.20; 6.96
12698.67; 7.79
12872.38; 8.56
13107.69; 9.26
13414.64; 9.58
13768.31; 8.54
13934.09; 7.66
14041.79; 6.90
14146.04; 6.15
14274.75; 5.30
14404.64; 4.47
14546.68; 3.74
14745.67; 2.94
15179.32; 2.25
15925.79; 2.34
16476.02; 1.73
16728.44; 0.95
16968.24; 0.20
17083.91; -0.54
17161.45; -1.25
17256.09; -2.14
17404.09; -3.10
17451.45; -4.04
17530.66; -4.81
17610.23; -5.59
17690.17; -6.37
17770.47; -7.15
17851.13; -7.91
17956.54; -8.62
18038.04; -9.34
18119.92; -10.03
18202.17; -10.72
18534.91; -11.50
18726.38; -12.13
18767.20; -12.74
19237.42; -10.63
19437.60; -9.63
19748.16; -8.84
