20.44; -6.77
21.48; -6.39
22.58; -5.94
23.73; -5.53
24.94; -5.30
26.21; -5.01
27.55; -4.67
28.96; -4.34
30.43; -3.98
31.99; -3.68
33.62; -3.41
35.34; -3.11
37.14; -2.78
39.03; -2.51
41.03; -2.24
43.12; -2.02
45.32; -1.85
47.63; -1.76
50.06; -1.74
52.62; -1.56
55.30; -1.27
58.12; -1.13
61.09; -1.04
64.21; -1.04
67.48; -0.93
70.93; -0.62
74.55; -0.28
78.35; -0.00
82.35; 0.21
86.55; 0.36
90.97; 0.48
95.61; 0.60
100.49; 0.67
105.61; 0.73
111.00; 0.80
116.67; 0.81
122.62; 0.83
128.88; 0.85
135.45; 0.86
142.37; 0.82
149.63; 0.77
157.27; 0.72
165.29; 0.64
173.72; 0.49
182.59; 0.41
191.91; 0.41
201.70; 0.39
211.99; 0.34
222.81; 0.27
234.18; 0.17
246.13; 0.09
258.69; 0.07
271.89; 0.04
285.76; -0.01
300.34; -0.06
315.67; -0.14
331.77; -0.22
348.70; -0.29
366.50; -0.35
385.20; -0.43
404.85; -0.53
425.51; -0.59
447.23; -0.56
470.05; -0.50
494.03; -0.44
519.24; -0.35
545.74; -0.20
573.58; -0.04
602.85; 0.07
633.61; 0.15
665.95; 0.27
699.93; 0.46
735.64; 0.66
773.18; 0.83
812.63; 0.96
854.10; 0.97
897.68; 0.94
943.49; 1.01
991.63; 1.23
1042.23; 1.69
1095.41; 2.15
1151.31; 2.52
1210.06; 2.83
1271.81; 3.09
1336.70; 3.50
1404.91; 3.79
1476.60; 4.10
1551.95; 4.45
1631.14; 4.70
1714.37; 5.05
1801.85; 5.48
1893.79; 5.99
1990.43; 6.56
2091.99; 7.15
2193.78; 7.83
2300.51; 8.44
2412.43; 9.11
2518.38; 9.74
2611.21; 10.42
2701.33; 11.05
2800.90; 11.70
2910.71; 12.38
3045.43; 13.05
3200.83; 13.54
3364.16; 13.62
3535.82; 13.21
3682.77; 12.52
3792.68; 11.86
3897.05; 11.13
3995.24; 10.43
4086.65; 9.75
4180.15; 9.12
4295.18; 8.43
4473.68; 7.83
4701.96; 7.55
4941.89; 7.10
5194.06; 6.46
5459.10; 5.82
5737.67; 5.64
6030.44; 6.19
6338.16; 6.17
6661.58; 6.23
6969.90; 6.93
7292.48; 7.45
7664.60; 7.71
8001.22; 7.50
8240.01; 6.78
8405.69; 5.98
8510.65; 5.30
8660.48; 4.51
8831.95; 3.62
9000.02; 2.85
9205.94; 2.11
9395.29; 1.42
9741.58; 0.76
10146.44; 1.08
10449.26; 1.79
10761.12; 2.55
11208.35; 2.80
11589.96; 1.94
11727.10; 1.30
11887.36; 0.52
12022.58; -0.23
12131.87; -0.91
12225.54; -1.66
12316.22; -2.37
12437.54; -3.12
12785.06; -3.97
12915.43; -4.15
13242.27; -3.26
13440.60; -2.48
13677.21; -1.66
14181.33; -1.00
14871.28; -0.77
15424.39; 0.04
15637.20; 0.70
16187.90; 1.19
16614.56; 0.17
16727.69; -0.59
16841.60; -1.29
16948.62; -2.10
17110.42; -3.09
17249.22; -4.24
17336.40; -5.15
17484.94; -6.02
17581.26; -6.94
17660.99; -7.64
17741.07; -8.35
17821.52; -9.08
17902.34; -9.83
17959.12; -10.63
18065.06; -11.33
18146.98; -12.04
18229.27; -12.73
18303.65; -13.47
18478.39; -14.28
18922.56; -15.24
19642.21; -14.54
19910.63; -14.21
