20.44; -3.32
21.49; -2.89
22.58; -2.70
23.73; -1.96
24.95; -1.50
26.22; -1.17
27.56; -0.85
28.90; -0.38
30.17; 0.30
31.42; 0.99
32.87; 1.61
34.55; 2.11
36.32; 2.75
38.17; 3.16
40.12; 3.69
42.16; 4.11
44.32; 4.60
46.58; 5.05
48.95; 5.29
51.45; 5.34
54.08; 5.20
56.84; 4.65
59.74; 4.26
62.79; 4.55
65.99; 5.20
69.36; 5.65
72.90; 5.83
76.62; 5.86
80.53; 5.77
84.64; 5.55
88.96; 5.12
93.07; 4.50
97.16; 3.81
101.89; 3.38
107.09; 3.23
112.55; 2.97
118.30; 2.49
124.33; 2.03
130.68; 1.63
137.35; 1.13
144.36; 0.52
151.72; 0.04
159.47; -0.15
167.60; -0.25
176.16; -0.49
185.15; -0.56
194.59; -0.20
204.52; 0.18
214.96; 0.42
225.93; 0.51
237.46; 0.52
249.58; 0.48
262.32; 0.44
275.70; 0.31
289.77; 0.06
304.56; -0.26
320.10; -0.54
336.44; -0.78
353.61; -1.09
371.65; -1.37
386.22; -1.06
395.95; -0.34
410.55; 0.36
431.50; 0.17
453.52; -0.10
476.67; -0.12
500.99; 0.05
526.56; 0.35
553.43; 0.68
581.67; 0.98
611.35; 1.26
642.55; 1.54
675.34; 1.80
709.81; 1.97
746.03; 2.12
784.10; 2.21
824.11; 2.23
866.17; 2.25
910.37; 2.18
956.83; 1.94
1005.66; 1.49
1056.98; 1.20
1110.91; 1.41
1167.61; 1.64
1227.19; 1.78
1289.82; 1.86
1355.64; 1.80
1424.82; 1.60
1497.53; 1.45
1573.95; 1.41
1654.27; 1.38
1734.76; 1.57
1819.17; 2.34
1912.00; 2.80
2009.58; 3.30
2112.13; 3.84
2199.91; 4.55
2270.71; 5.21
2349.09; 5.90
2430.17; 6.58
2508.37; 7.25
2589.09; 7.96
2666.37; 8.66
2739.75; 9.33
2815.15; 9.99
2892.62; 10.64
2972.23; 11.31
3067.88; 11.98
3202.62; 12.67
3366.06; 13.17
3537.83; 13.21
3693.22; 12.71
3812.07; 11.99
3916.98; 11.30
4015.68; 10.61
4098.28; 9.98
4173.13; 9.34
4258.98; 8.63
4366.29; 7.97
4486.46; 7.37
4599.51; 6.70
4704.75; 6.02
4823.30; 5.34
4967.27; 4.65
5173.72; 3.93
5437.74; 3.88
5638.18; 4.72
5754.16; 5.43
5872.52; 6.18
6088.99; 6.86
6313.44; 6.33
6424.59; 5.48
6516.60; 4.73
6605.66; 4.02
6787.45; 3.30
7055.87; 3.67
7166.18; 4.36
7280.57; 5.13
7396.79; 5.93
7669.44; 6.69
7988.21; 7.18
8226.63; 7.93
8549.19; 8.22
8818.61; 7.20
8944.91; 6.35
9046.67; 5.60
9128.90; 4.93
9211.89; 4.25
9295.63; 3.57
9384.38; 2.84
9523.71; 2.00
9703.92; 1.21
10107.24; 0.63
10599.02; 0.76
10866.10; -0.17
10974.80; -1.02
11034.56; -1.75
11129.11; -2.73
11190.43; -3.61
11241.17; -4.31
11276.83; -5.11
11327.97; -5.91
11379.35; -6.75
11420.61; -7.45
11430.95; -8.11
11489.72; -8.98
11541.83; -9.97
11587.18; -10.90
11637.97; -11.84
11885.51; -12.80
11895.29; -14.70
11949.23; -13.77
12250.33; -12.62
12262.22; -11.66
12322.60; -10.72
12361.70; -9.93
12417.76; -9.22
12492.90; -8.35
12547.66; -7.56
12644.55; -6.56
12759.50; -5.61
12904.65; -4.59
13057.36; -3.88
13501.96; -3.29
14207.05; -3.25
14548.57; -2.43
14680.83; -1.77
14820.99; -1.03
15031.31; -0.20
15552.68; 0.39
15962.62; -0.51
16180.78; -1.20
16401.92; -1.86
16626.08; -2.56
16815.22; -3.23
16968.08; -3.90
17070.75; -4.66
17192.19; -5.54
17304.06; -6.45
17408.77; -7.31
17784.74; -8.25
17844.99; -8.95
17874.38; -9.57
18512.29; -7.31
19019.80; -6.85
19479.02; -7.90
19745.24; -8.78
19834.78; -9.25
